source_page,source_file,year,month,flow,commodity_original,commodity_normalized,value,source_value,source_unit
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,5,export,"Fibres, not spun",fibres_not_spun,402141973.0,402141.973,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,5,export,Pieces of cloth and other technical cloths,technical_cloths,45972553.000000015,45972.553000000014,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,5,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,180092548.00000006,180092.54800000007,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,5,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,2382486731.999999,2382486.731999999,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,5,import,Cotton,cotton,296252079.99999994,296252.07999999996,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,5,import,Textile fibrics,fabrics,1365705511.0000005,1365705.5110000004,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,5,import,"Fibres, not spun",fibres_not_spun,252223214.99999997,252223.21499999997,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,5,import,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,592288032.0000001,592288.0320000001,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,6,export,"Fibres, not spun",fibres_not_spun,363319038.9999999,363319.0389999999,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,6,export,Pieces of cloth and other technical cloths,technical_cloths,42728038.99999999,42728.03899999999,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,6,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,154935973.99999994,154935.97399999993,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,6,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,2727293894.0000014,2727293.8940000013,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,6,import,Cotton,cotton,279237863.0000001,279237.8630000001,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,6,import,Textile fibrics,fabrics,1142259398.9999993,1142259.3989999993,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,6,import,"Fibres, not spun",fibres_not_spun,197856515.00000012,197856.51500000013,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,6,import,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,493393088.9999997,493393.0889999997,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,7,export,"Fibres, not spun",fibres_not_spun,345574369.9999999,345574.3699999999,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,7,export,Pieces of cloth and other technical cloths,technical_cloths,43898459.00000006,43898.45900000006,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,7,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,167425208.99999985,167425.20899999986,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,7,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,2880791408.0,2880791.408,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,7,import,Cotton,cotton,326635534.0,326635.534,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,7,import,Textile fibrics,fabrics,1120057672.0000002,1120057.6720000003,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,7,import,"Fibres, not spun",fibres_not_spun,204530403.99999985,204530.40399999986,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,7,import,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,501031355.0,501031.355,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,8,export,"Fibres, not spun",fibres_not_spun,348879828.00000024,348879.8280000002,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,8,export,Pieces of cloth and other technical cloths,technical_cloths,47088364.99999999,47088.36499999999,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,8,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,174128975.0000001,174128.9750000001,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,8,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,3238397309.9999986,3238397.3099999987,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,8,import,Cotton,cotton,282922131.00000006,282922.13100000005,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,8,import,Textile fibrics,fabrics,1017222845.9999999,1017222.8459999999,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,8,import,"Fibres, not spun",fibres_not_spun,220714739.00000006,220714.73900000006,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,8,import,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,475502753.0,475502.753,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,9,export,"Fibres, not spun",fibres_not_spun,310780754.9999999,310780.7549999999,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,9,export,Pieces of cloth and other technical cloths,technical_cloths,41929382.99999997,41929.38299999997,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,9,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,147990415.00000003,147990.41500000004,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,9,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,2689559011.0,2689559.011,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,9,import,Cotton,cotton,214439788.99999988,214439.78899999987,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,9,import,Textile fibrics,fabrics,1002335061.0000007,1002335.0610000007,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,9,import,"Fibres, not spun",fibres_not_spun,200112510.99999994,200112.51099999994,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,9,import,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,469417084.00000024,469417.08400000026,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,10,export,"Fibres, not spun",fibres_not_spun,335294464.0000002,335294.46400000015,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,10,export,Pieces of cloth and other technical cloths,technical_cloths,43915940.99999999,43915.94099999999,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,10,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,166129124.00000006,166129.12400000007,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,10,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,2720939422.000002,2720939.422000002,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,10,import,Cotton,cotton,206728277.00000024,206728.27700000023,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,10,import,Textile fibrics,fabrics,1151318735.9999995,1151318.7359999996,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,10,import,"Fibres, not spun",fibres_not_spun,222179398.00000006,222179.39800000004,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,10,import,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,524218509.99999976,524218.5099999998,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,11,export,"Fibres, not spun",fibres_not_spun,344531966.9999997,344531.9669999997,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,11,export,Pieces of cloth and other technical cloths,technical_cloths,47446538.99999999,47446.53899999999,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,11,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,152688404.9999998,152688.4049999998,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,11,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,2525419592.0,2525419.592,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,11,import,Cotton,cotton,205200515.99999982,205200.51599999983,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,11,import,Textile fibrics,fabrics,1151516791.9999995,1151516.7919999994,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,11,import,"Fibres, not spun",fibres_not_spun,209182338.9999999,209182.33899999992,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E2-2018.xls,2018,11,import,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,487705775.00000036,487705.7750000004,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,12,export,"Fibres, not spun",fibres_not_spun,348237202.00000006,348237.20200000005,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,12,export,"Fibres, not spun",fibres_not_spun,4025058397.0,4025058.397,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,12,export,Pieces of cloth and other technical cloths,technical_cloths,39998034.000000045,39998.03400000004,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,12,export,Pieces of cloth and other technical cloths,technical_cloths,529653292.0,529653.292,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,12,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,147155429.0,147155.429,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,12,export,"Auxiliary materials for textile, garment, leather, footwear",textile_garment_leather_footwear_materials_auxiliaries,1902590255.0,1902590.255,1000 USD
https://www.nso.gov.vn/en/data-and-statistics/2019/11/preliminary-exports-and-imports-in-2018/,https://www.nso.gov.vn/wp-content/uploads/2019/11/E1-2018.xls,2018,12,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,2791640796.0,2791640.796,1000 USD
